#Text:Aitareyabrāhmaṇa
#Edition:DCS version
#Notes:Few manual changes (e.g. space before vigraha)
#Todo:Sentence split!


1.1.1	agnir vai devānām avamo viṣṇuḥ paramas tadantareṇa sarvā anyā devatāḥ
2.24.10	etāsām eva tad devatānāṃ yajamānaṃ sāyujyaṃ sarūpatāṃ salokatāṃ gamayati gacchati śreyasaḥ sāyujyaṃ gacchati śreṣṭhatāṃ ya evaṃ veda
2.24.11	havir agne vīhīty anusasavanam puroḍāśasviṣṭakṛto yajati
2.24.12	avatsāro vā etenāgneḥ priyaṃ dhāmopāgacchat sa paramaṃ lokam ajayat
2.24.13	upāgneḥ priyaṃ dhāma gacchati jayati paramaṃ lokaṃ ya evaṃ veda yaś caivaṃ vidvān etayā haviṣpaṅktyā yajate yajatīti ca yajatīti ca
2.25.1	devā vai somasya rājño 'grapeye na samapādayann aham prathamaḥ pibeyam aham prathamaḥ pibeyam ity evākāmayanta te sampādayanto 'bruvan hantājim āyāma sa yo na ujjeṣyati sa prathamaḥ somasya pāsyatīti tatheti ta ājim āyus teṣām ājiṃ yatām abhisṛṣṭānāṃ vāyur mukham prathamaḥ pratyapadyatāthendro 'tha mitrāvaruṇāv athāśvinau
2.25.2	so 'ved indro vāyum ud vai jayatīti tam anuparāpatat saha nāv athojjayāveti sa nety abravīd aham evojjeṣyāmīti tṛtīyam me 'thojjayāveti neti haivābravīd aham evojjeṣyāmīti turīyam me 'thojjayāveti tatheti taṃ turīye 'tyārjata tat turīyabhāg indro 'bhavat tribhāg vāyuḥ
2.25.3	tau sahaivendravāyū udajayatāṃ saha mitrāvaruṇau sahāśvinau ta eṣām ete yathojjitam bhakṣā indravāyvoḥ prathamo 'tha mitrāvaruṇayor athāśvinoḥ
2.25.4	sa eṣa indraturīyo graho gṛhyate yad aindravāyavaḥ
2.25.5	tad etad ṛṣiḥ paśyann abhyanūvāca niyutvāṁ indrasārathir iti
2.25.6	tasmāddhāpyetarhi bharatāḥ satvanāṃ vittim prayanti turīye haiva saṃgrahītāro vadante 'munaivānūkāśena yad ada indraḥ sārathir iva bhūtvodajayat
2.26.1	te vā ete prāṇā eva yad dvidevatyāḥ
2.26.2	vāk ca prāṇaś caindravāyavaś cakṣuś ca manaś ca maitrāvaruṇaḥ śrotraṃ cātmā cāśvinaḥ
2.26.3	tasya haitasyaindravāyavasyāpy eke 'nuṣṭubhau puronuvākye kurvanti gāyatryau yājye
2.26.4	vāk ca vā eṣa prāṇaś ca graho yad aindravāyavas tad api chandobhyāṃ yathāyathaṃ klapsyete iti
2.26.5	tat tan nādṛtyaṃ vyṛddhaṃ vā etad yajñe kriyate yatra puronuvākyā jyāyasī yājyāyai yatra vai yājyā jyāyasī tat samṛddham atho yatra same yasyo tat kāmāya tathā kuryāt prāṇasya ca vācaś cātraiva tad upāptam
2.26.6	vāyavyā pūrvā puronuvākyaindravāyavy uttaraivaṃ yājyayoḥ sā yā vāyavyā tayā prāṇaṃ kalpayati vāyurhi prāṇo 'tha yaindravāyavī tasyai yad aindram padaṃ tena vācaṃ kalpayati vāgghyaindry upo taṃ kāmam āpnoti yaḥ prāṇe ca vāci ca na yajñe viṣamaṃ karoti
2.27.1	prāṇā vai dvidevatyā ekapātrā gṛhyante tasmāt prāṇā ekanāmāno dvipātrā hūyante tasmāt prāṇā dvandvam
2.27.2	yenaivādhvaryur yajuṣā prayacchati tena hotā pratigṛhṇāti
2.27.3	eṣa vasuḥ purūvasur iha vasuḥ purūvasur mayi vasuḥ purūvasur vākpā vācam me pāhīty aindravāyavam bhakṣayati
2.27.4	upahūtā vāk saha prāṇenopa māṃ vāksaha prāṇena hvayatām upahūtā ṛṣayo daivyāsas tanūpāvānas tanvas tapojā upa mām ṛṣayo daivyāso hvayantāṃ tanūpāvānas tanvas tapojā iti
2.27.5	prāṇā vā ṛṣayo daivyāsas tanūpāvānas tanvas tapojās tān eva tad upahvayate
2.27.6	eṣa vasur vidadvasur iha vasur vidadvasur mayi vasur vidadvasuś cakṣuṣpāś cakṣur me pāhīti maitrāvaruṇam bhakṣayaty upahūtaṃ cakṣuḥ saha manasopa māṃ cakṣuḥ saha manasā hvayatām upahūtā ṛṣayo daivyāsas tanūpāvānas tanvas tapojā upa mām ṛṣayo daivyāso hvayantāṃ tanūpāvānas tanvas tapojā iti prāṇā vā ṛṣayo daivyāsas tanūpāvānas tanvas tapojās tān eva tad upahvayate
2.27.7	eṣa vasuḥ saṃyadvasur iha vasuḥ saṃyadvasur mayi vasuḥ saṃyadvasuḥ śrotrapāḥ śrotram me pāhīty āśvinam bhakṣayaty upahūtaṃ śrotraṃ sahātmanopa māṃ śrotraṃ sahātmanā hvayatām upahūtā ṛṣayo daivyāsas tanūpāvānas tanvas tapojā upa mām ṛṣayo daivyāso hvayantāṃ tanūpāvānas tanvas tapojā iti prāṇā vā ṛṣayo daivyāsas tanūpāvānas tanvas tapojās tān eva tad upahvayate
2.27.8	purastāt pratyañcam aindravāyavam bhakṣayati tasmāt purastāt prāṇāpānau purastāt pratyañcam maitrāvaruṇam bhakṣayati tasmāt purastāccakṣuṣī sarvataḥ parihāram āśvinam bhakṣayati tasmān manuṣyāś ca paśavaś ca sarvato vācaṃ vadantīṃ śṛṇvanti
2.28.1	prāṇā vai dvidevatyā anavānaṃ dvidevatyān yajet prāṇānāṃ saṃtatyai prāṇānām avyavacchedāya
2.28.2	prāṇā vai dvidevatyā na dvidevatyānām anuvaṣaṭkuryāt
2.28.3	yad dvidevatyānām anuvaṣaṭkuryād asaṃsthitān prāṇān saṃsthāpayet saṃsthā vā eṣā yad anuvaṣaṭkāro ya enaṃ tatra brūyād asaṃsthitān prāṇān samatiṣṭhipat prāṇa enam hāsyatīti śaśvat tathā syāt tasmān na dvidevatyānām anuvaṣaṭkuryāt
2.28.4	tad āhur dvir āgūrya maitrāvaruṇo dviḥ preṣyati sakṛd āgūrya hotā dvir vaṣaṭkaroti kā hoturāgūr iti
2.28.5	prāṇā vai dvidevatyā āgūr vajras tad yaddhotāntareṇāguretāgurā vajreṇa yajamānasya prāṇān vīyād ya enaṃ tatra brūyād āgurā vajreṇa yajamānasya prāṇān vyagāt prāṇa enaṃ hāsyatīti śaśvat tathā syāt tasmāt tatra hotāntareṇa nāgureta
2.28.6	atho mano vai yajñasya maitrāvaruṇo vāg yajñasya hotā manasā vā iṣitā vāg vadati yāṃ hy anyamanā vācaṃ vadaty asuryā vai sā vāg adevajuṣṭā tad yad evātra maitrāvaruṇo dvir āgurate saiva hotur āgūḥ
2.29.1	prāṇā vā ṛtuyājās tad yad ṛtuyājaiścaranti prāṇān eva tad yajamāne dadhati
2.29.2	ṣaḍ ṛtuneti yajanti prāṇam eva tad yajamāne dadhati
2.29.3	catvāra ṛtubhir iti yajanty apānam eva tad yajamāne dadhati
2.29.4	dvir ṛtunety upariṣṭād vyānam eva tad yajamāne dadhati
2.29.5	sa vā ayam prāṇas tredhā vihitaḥ prāṇo 'pāno vyāna iti tad yad ṛtunartubhir ṛtuneti yajanti prāṇānāṃ saṃtatyai prāṇānām avyavacchedāya
2.29.6	prāṇā vā ṛtuyājā nartuyājānām anuvaṣaṭkuryād asaṃsthitā vā ṛtava ekaika eva
2.29.7	yad ṛtuyājānām anuvaṣaṭkuryād asaṃsthitān ṛtūn saṃsthāpayet saṃsthā vā eṣā yad anuvaṣaṭkāro ya enaṃ tatra brūyād asaṃsthitān ṛtūn samatiṣṭhipad duṣṣamam bhaviṣyatīti śaśvat tathā syāt tasmān nartuyājānām anuvaṣaṭkuryāt
2.30.1	prāṇā vai dvidevatyāḥ paśava iḍā dvidevatyān bhakṣayitveḍām upahvayate paśavo vā iḍā paśūn eva tad upahvayate paśūn yajamāne dadhāti
2.30.2	tad āhur avāntareḍām pūrvām prāśnīyāt hotṛcamasam bhakṣayet iti
2.30.3	avāntareḍām eva pūrvām prāśnīyād atha hotṛcamasam bhakṣayet
2.30.4	yad vāva dvidevatyān pūrvān bhakṣayati tenāsya somapīthaḥ pūrvo bhakṣito bhavati tasmād avāntareḍām eva pūrvām prāśnīyād atha hotṛcamasam bhakṣayet tad ubhayato 'nnādyam parigṛhṇāti somapīthābhyām annādyasya parigṛhītyai
2.30.5	prāṇā vai dvidevatyā ātmā hotṛcamaso dvidevatyānāṃ saṃsravān hotṛcamase samavanayaty ātmany eva taddhotā prāṇān samavanayate sarvāyuḥ sarvāyutvāya
2.30.6	sarvam āyur eti ya evaṃ veda
2.31.1	devā vai yad eva yajñe 'kurvaṃs tad asurā akurvaṃs te samāvadvīryā evāsan na vyāvartanta tato vai devā etaṃ tūṣṇīṃśaṃsam apaśyaṃs tam eṣām asurā nānvavāyaṃs tūṣṇīṃsāro vā eṣa yat tūṣṇīṃśaṃsaḥ
2.31.2	devā vai yaṃ yam eva vajram asurebhya udayacchaṃs taṃ tam eṣām asurāḥ pratyabudhyanta tato vai devā etaṃ tūṣṇīṃśaṃsaṃ vajram apaśyaṃs tam ebhya udayacchaṃs tam eṣām asurā na pratyabudhyanta tam ebhyaḥ prāharaṃs tenainān apratibuddhenāghnaṃs tato vai devā abhavan parāsurāḥ
2.31.3	bhavaty ātmanā parāsya dviṣan pāpmā bhrātṛvyo bhavati ya evaṃ veda
2.31.4	te vai devā vijitino manyamānā yajñam atanvata tam eṣām asurā abhyāyan yajñaveśasam eṣāṃ kariṣyāma iti tān samantam evodārān pariyattān udapaśyaṃs te 'bruvan saṃsthāpayāmemaṃ yajñaṃ yajñaṃ no 'surā mā vadhiṣur iti tatheti taṃ tūṣṇīṃśaṃse saṃsthāpayan bhūr agnir jyotir jyotir agnir ity ājyaprauge saṃsthāpayann indro jyotir bhuvo jyotir indra iti niṣkevalyamarutvatīye saṃsthāpayan sūryo jyotir jyotiḥ svaḥ sūrya iti vaiśvadevāgnimārute saṃsthāpayaṃs tam evaṃ tūṣṇīṃśaṃse saṃsthāpayaṃs tam evaṃ tūṣṇīṃśaṃse saṃsthāpya tenāriṣṭenodṛcam āśnuvata
2.31.5	sa tadā vāva yajñaḥ saṃtiṣṭhate yadā hotā tūṣṇīṃśaṃsaṃ śaṃsati
2.31.6	sa ya enaṃ śaste tūṣṇīṃśaṃsa upa vā vaded anu vā vyāharet tam brūyād eṣa evaitām ārtim āriṣyati prātar vāva vayam adyemaṃ śaste tūṣṇīṃśaṃse saṃsthāpayāmas taṃ yathā gṛhān itaṃ karmaṇānusamiyād evam evainam idam anusamima iti so ha vāva tām ārtim ṛcchati ya evaṃ vidvān saṃśaste tūṣṇīṃśaṃsa upa vā vadaty anu vā vyāharati tasmād evaṃ vidvān saṃśaste tūṣṇīṃśaṃse nopavaden nānuvyāharet
2.32.1	cakṣūṃṣi vā etāni savanānāṃ yat tūṣṇīṃśaṃso bhūr agnir jyotir jyotir agnir iti prātaḥsavanasya cakṣuṣī indro jyotir bhuvo jyotir indra iti mādhyaṃdinasya savanasya cakṣuṣī sūryo jyotir jyotiḥ svaḥ sūrya iti tṛtīyasavanasya cakṣuṣī
2.32.2	cakṣuṣmadbhiḥ savanai rādhnoti cakṣuṣmadbhiḥ savanaiḥ svargaṃ lokam eti ya evaṃ veda
2.32.3	cakṣur vā etad yajñasya yat tūṣṇīṃśaṃsa ekā satī vyāhṛtir dvedhocyate tasmād ekaṃ sac cakṣur dvedhā
2.32.4	mūlaṃ vā etad yajñasya yat tūṣṇīṃśaṃso yaṃ kāmayetānāyatanavān syād iti nāsya yajñe tūṣṇīṃśaṃsaṃ śaṃsed unmūlam eva tad yajñam parābhavantam anu parābhavati
2.32.5	tad u vā āhuḥ śaṃsed evāpi vai tad ṛtvije 'hitaṃ yaddhotā tūṣṇīṃśaṃsaṃ na śaṃsaty ṛtviji hi sarvo yajñaḥ pratiṣṭhito yajñe yajamānas tasmācchaṃstavyaḥ śaṃstavyaḥ
2.33.1	brahma vā āhāvaḥ kṣatraṃ nivid viṭ sūktam āhvayate 'tha nividaṃ dadhāti brahmaṇy eva tat kṣatram anuniyunakti nividaṃ śastvā sūktaṃ śaṃsati kṣatraṃ vai nivid viṭ sūktaṃ kṣatra eva tad viśam anuniyunakti
2.33.2	yaṃ kāmayeta kṣatreṇainaṃ vyardhayānīti madhya etasyai nividaḥ sūktaṃ śaṃset kṣatraṃ vai nivid viṭ sūktaṃ kṣatreṇaivainaṃ tad vyardhayati
2.33.3	yaṃ kāmayeta viśainaṃ vyardhayānīti madhya etasya sūktasya nividaṃ śaṃset kṣatraṃ vai nividviṭ sūktaṃ viśaivainaṃ tad vyardhayati
2.33.4	yam u kāmayeta sarvam evāsya yathāpūrvam ṛju kḷptaṃ syād ity āhvayetātha nividaṃ dadhyād atha sūktaṃ śaṃset so sarvasya kḷptiḥ
2.33.5	prajāpatir vā idam eka evāgra āsa so 'kāmayata prajāyeya bhūyān syām iti sa tapo 'tapyata sa vācam ayacchat sa saṃvatsarasya parastād vyāharad dvādaśakṛtvo dvādaśapadā vā eṣā nivid etāṃ vāva tāṃ nividaṃ vyāharat tām sarvāṇi bhūtāny anvasṛjyanta
2.33.6	tad etad ṛṣiḥ paśyann abhyanūvāca sa pūrvayā nividā kavyatāyor imāḥ prajā ajanayan manūnām iti
2.33.7	tad yad etām purastāt sūktasya nividaṃ dadhāti prajātyai
2.33.8	prajāyate prajayā paśubhir ya evaṃ veda
2.34.1	agnir deveddha iti śaṃsaty asau vā agnir deveddha etaṃ hi devā indhata etam eva tad etasmiṃlloka āyātayati
2.34.2	agnir manviddha iti śaṃsaty ayaṃ vā agnir manviddha imaṃ hi manuṣyā indhate 'gnim eva tad asmiṃlloka āyātayati
2.34.3	agniḥ suṣamid iti śaṃsati vāyur vā agniḥ suṣamid vāyur hi svayam ātmānaṃ saminddhe svayam idaṃ sarvaṃ yad idaṃ kiṃca vāyum eva tad antarikṣaloka āyātayati
2.34.4	hotā devavṛta iti śaṃsaty asau vai hotā devavṛta eṣa hi sarvato devair vṛta etam eva tad etasmiṃlloka āyātayati
2.34.5	hotā manuvṛta iti śaṃsaty ayaṃ vā agnir hotā manuvṛto 'yaṃ hi sarvato manuṣyair vṛto 'gnim eva tad asmiṃlloka āyātayati
2.34.6	praṇīr yajñānām iti śaṃsati vāyur vai praṇīr yajñānāṃ yadā hi prāṇity atha yajño 'thāgnihotraṃ vāyum eva tad antarikṣaloka āyātayati
2.34.7	rathīr adhvarāṇām iti śaṃsaty asau vai rathīr adhvarāṇām eṣa hi yathaitac carati rathīr ivaitam eva tad etasmiṃlloka āyātayati
2.34.8	atūrto hoteti śaṃsaty ayaṃ vā agnir atūrto hotemaṃ ha na kaścana tiryañcaṃ taraty agnim eva tad asmiṃlloka āyātayati
2.34.9	tūrṇir havyavāḍ iti śaṃsati vāyur vai tūrṇir havyavāḍ vāyur hīdaṃ sarvam sadyas tarati yad idaṃ kiṃca vāyur devebhyo havyaṃ vahati vāyum eva tad antarikṣaloka āyātayati
2.34.10	ā devo devān vakṣad iti śaṃsaty asau vai devo devān āvahaty etam eva tad etasmiṃlloka āyātayati
2.34.11	yakṣad agnir devo devān iti śaṃsaty ayaṃ vā agnir devo devān yajaty agnim eva tad asmiṃlloka āyātayati
2.34.12	so 'dhvarā karati jātavedā iti śaṃsati vāyur vai jātavedā vāyur hīdaṃ sarvaṃ karoti yad idaṃ kiṃca vāyum eva tad antarikṣaloka āyātayati
2.35.1	pra vo devāyāgnaya ity anuṣṭubhaḥ
2.35.2	prathame pade viharati tasmāt stry ūrū viharati
2.35.3	samasyaty uttare pade tasmāt pumān ūrū samasyati tan mithunam mithunam eva tad ukthamukhe karoti prajātyai
2.35.4	prajāyate prajayā paśubhir ya evaṃ veda
2.35.5	pra vo devāyāgnaya ity evānuṣṭubhaḥ prathame pade viharati vajram eva tat parovarīyāṃsaṃ karoti samasyaty evottare pade ārambhaṇato vai vajrasyāṇimātho daṇḍasyātho paraśor vajram eva tat praharati dviṣate bhrātṛvyāya vadhaṃ yo 'sya stṛtyas tasmai startavai
2.36.1	devāsurā vā eṣu lokeṣu samayatanta te vai devāḥ sada evāyatanam akurvata tān sadaso 'jayaṃs ta āgnīdhraṃ samprāpadyanta te tato na parājayanta tasmād āgnīdhra upavasanti na sadasy āgnīdhre hy adhārayanta yad āgnīdhre 'dhārayanta tad āgnīdhrasyāgnīdhratvam
2.36.2	teṣāṃ vai devānām asurāḥ sadasyān agnīn nirvāpayāṃcakrus te devā āgnīdhrād eva sadasyān agnīn viharanta tair asurarakṣāṃsy apāghnata tathaivaitad yajamānā āgnīdhrād eva sadasyān agnīn viharanty asurarakṣāṃsy eva tad apaghnate
2.36.3	te vai prātar ājyair evājayanta āyan yad ājyair evājayanta āyaṃs tad ājyānām ājyatvam
2.36.4	tāsāṃ vai hotrāṇām āyatīnām ājayantīnām achāvākīyāhīyata tasyām indrāgnī adhyāstām indrāgnī vai devānām ojiṣṭhau baliṣṭhau sahiṣṭhau sattamau pārayiṣṇutamau tasmād aindrāgnam achāvākaḥ prātaḥsavane śaṃsatīndrāgnī hi tasyām adhyāstām
2.36.5	tasmād u purastād anye hotrakāḥ sadaḥ prasarpanti paścāchāvākaḥ paśceva hi hīno 'nusaṃjigamiṣati
2.36.6	tasmād yo brāhmaṇo bahvṛco vīryavān syāt so 'syāchāvākīyāṃ kuryāt tenaiva sāhīnā bhavati
2.37.1	devaratho vā eṣa yad yajñas tasyaitāv antarau raśmī yad ājyaprauge tad yad ājyena pavamānam anuśaṃsati praugeṇājyaṃ devarathasyaiva tad antarau raśmī viharaty alobhāya
2.37.2	tām anukṛtim manuṣyarathasyaivāntarau raśmī viharantyalobhāya
2.37.3	nāsya devaratho lubhyati na manuṣyaratho ya evaṃ veda
2.37.4	tad āhur yathā vāva stotram evaṃ śastram pāvamānīṣu sāmagāḥ stuvata āgneyaṃ hotājyaṃ śaṃsati katham asya pāvamānyo 'nuśastā bhavantīti
2.37.5	yo vā agniḥ sa pavamānaḥ
2.37.6	tad apy etad ṛṣiṇoktam agnir ṛṣiḥ pavamāna iti
2.37.7	evam u hāsyāgneyībhir eva pratipadyamānasya pāvamānyo 'nuśastā bhavanti
2.37.8	tad āhur yathā vāva stotram evaṃ śastraṃ gāyatrīṣu sāmagāḥ stuvata ānuṣṭubhaṃ hotājyaṃ śaṃsati katham asya gāyatryo 'nuśastā bhavantīti
2.37.9	sampadeti brūyāt
2.37.10	saptaitā anuṣṭubhas tās triḥ prathamayā trir uttamayaikādaśa bhavanti virāḍ yājyā dvādaśī na vā ekenākṣareṇa chandāṃsi viyanti na dvābhyāṃ tāḥ ṣoḍaśa gāyatryo bhavanti
2.37.11	evam u hāsyānuṣṭubbhir eva pratipadyamānasya gāyatryo 'nuśastā bhavanti
2.37.12	agna indraś ca dāśuṣo duroṇa ity āgnendryā yajati
2.37.13	na vā etāv indrāgnī santau vyajayetām āgnendrau vā etau santau vyajayetāṃ tad yad āgnendryā yajati vijityā eva
2.37.14	sā virāṭ trayastriṃśadakṣarā bhavati trayastriṃśad vai devā aṣṭau vasava ekādaśa rudrā dvādaśādityāḥ prajāpatiś ca vaṣaṭkāraś ca tat prathama ukthamukhe devatā akṣarabhājaḥ karoty akṣaram akṣaram eva tad devatā anuprapibanti devapātreṇaiva tad devatās tṛpyanti
2.37.15	tad āhur yathā vāva śastram evaṃ yājyāgneyaṃ hotājyaṃ śaṃsaty atha kasmād āgnendryā yajatīti
2.37.16	yā vā āgnendry aindrāgnī vai sā sendrāgnam etad ukthaṃ graheṇa ca tūṣṇīṃśaṃsena ca
2.37.17	indrāgnī ā gataṃ sutaṃ gīrbhir nabho vareṇyam asya pātaṃ dhiyeṣitety aindrāgnam adhvaryur grāhaṃ gṛhṇāti bhūr agnir jyotir jyotir agnir indro jyotir bhuvo jyotir indraḥ sūryo jyotir jyotiḥ svaḥ sūrya iti hotā tūṣṇīṃśaṃsaṃ śaṃsati tad yathaiva śastram evaṃ yājyāḥ
2.38.1	hotṛjapaṃ japati retas tat siñcati
2.38.2	upāṃśu japaty upāṃśv iva vai retasaḥ siktiḥ
2.38.3	purāhāvājjapati yad vai kiṃcordhvam āhāvācchastrasyaiva tat
2.38.4	parāñcaṃ catuṣpady āsīnam abhyāhvayate tasmāt parāñco bhūtvā catuṣpādo retaḥ siñcanti
2.38.5	samyaṅ dvipād bhavati tasmāt samyañco bhūtvā dvipādo retaḥ siñcanti
2.38.6	pitā mātariśvety āha prāṇo vai pitā prāṇo mātariśvā prāṇo reto retas tat siñcati
2.38.7	achidrā padā dhā iti reto vā achidram ato hyachidraḥ sambhavati
2.38.8	achidrokthā kavayaḥ śaṃsann iti ye vā anūcānās te kavayas ta idam achidraṃ retaḥ prajanayann ity eva tad āha
2.38.9	somo viśvavin nīthāni neṣad bṛhaspatir ukthāmadāni śaṃsiṣad iti brahma vai bṛhaspatiḥ kṣatraṃ somaḥ stutaśastrāṇi nīthāni cokthamadāni ca daivena caivaitad brahmaṇā prasūto daivena ca kṣatreṇokthāni śaṃsati
2.38.10	etau ha vā asya sarvasya prasavasyeśāte yad idaṃ kiṃca
2.38.11	tad yad etābhyām aprasūtaḥ karoty akṛtaṃ tad akṛtam akar iti vai nindanti
2.38.12	kṛtam asya kṛtam bhavati nāsyākṛtaṃ kṛtam bhavati ya evaṃ veda
2.38.13	vāg āyur viśvāyur viśvam āyur ity āha prāṇo vā āyuḥ prāṇo reto vāg yonir yoniṃ tad upasaṃdhāya retaḥ siñcati
2.38.14	ka idaṃ śaṃsiṣyati sa idaṃ śaṃsiṣyatīty āha prajāpatir vai kaḥ prajāpatiḥ prajanayiṣyatīty eva tad āha
2.39.1	āhūya tūṣṇīṃśaṃsaṃ śaṃsati retas tat siktam vikaroti siktir vā agre 'tha vikṛtiḥ
2.39.2	upāṃśu tūṣṇīṃśaṃsaṃ śaṃsaty upāṃśv iva vai retasaḥ siktiḥ
2.39.3	tira iva tūṣṇīṃśaṃsaṃ śaṃsati tira iva vai retāṃsi vikriyante
2.39.4	ṣaṭpadaṃ tūṣṇīṃśaṃsaṃ śaṃsati ṣaḍvidho vai puruṣaḥ ṣaḍaṅga ātmānam eva tat ṣaḍvidhaṃ ṣaḍaṅgaṃ vikaroti
2.39.5	tūṣṇīṃśaṃsaṃ śastvā purorucaṃ śaṃsati retas tad vikṛtam prajanayati vikṛtir vā agre 'tha jātiḥ
2.39.6	uccaiḥ purorucaṃ śaṃsaty uccair evainaṃ tat prajanayati
2.39.7	dvādaśapadām purorucāṃ śaṃsati dvādaśa vai māsāḥ saṃvatsaraḥ saṃvatsaraḥ prajāpatiḥ so 'sya sarvasya prajanayitā sa yo 'sya sarvasya prajanayitā sa evainaṃ tat prajayā paśubhiḥ prajanayati prajātyai
2.39.8	prajāyate prajayā paśubhir ya evaṃ veda
2.39.9	jātavedasyām purorucaṃ śaṃsati jātavedonyaṅgām
2.39.10	tad āhur yat tṛtīyasavanam eva jātavedasa āyatanam atha kasmāt prātaḥsavane jātavedasyām purorucaṃ śaṃsatīti
2.39.11	prāṇo vai jātavedāḥ sa hi jātānāṃ veda yāvatāṃ vai sa jātānāṃ veda te bhavanti yeṣām u na veda kim u te syur yo vā ājya ātmasaṃskṛtiṃ veda tat suviditam
2.40.1	pra vo devāyāgnaya iti śaṃsati prāṇo vai pra prāṇaṃ hīmāni sarvāṇi bhūtāny anuprayanti prāṇam eva tat saṃbhāvayati prāṇaṃ saṃskurute
2.40.2	dīdivāṃsam apūrvyam iti śaṃsati mano vai dīdāya manaso hi na kiṃcana pūrvam asti mana eva tat saṃbhāvayati manaḥ saṃskurute
2.40.3	sa naḥ śarmāṇi vītaya iti śaṃsati vāg vai śarma tasmād vācānuvadantam āha śarmavad āsmā ayāṃsīti vācam eva tat saṃbhāvayati vācaṃ saṃskurute
