1.1.1	Now we shall explain the application of the rules of this Veda.
3.10.16	Having followed the Havaniya (fire) and having again brought it forward, he should stand up. "The place where Agni, having been sent forth earlier, stretched out the rays of the sun, there may the most prosperous one be born. " "May you unite us with good intentions and strength. You, O Agni, are the one who bestows prosperity."
3.10.17	If a cow dies during the course of a sacrifice, they should offer silently the Agnihotra with the milk of a cow that has a calf of another breed, until the time of the assembly.
3.10.18	If a person who has established the sacred fires dies in the dark fortnight, they should transfer him to the bright fortnight with oblations.
3.10.19	If there is a shortage of sacrificial materials, they should complete the Iṣṭi with ghee and then perform the Ijyā again.
3.10.20	The oblations are defiled by hair, nails, insects, flies, or other disgusting things.
3.10.21	And by being sprinkled.
3.10.22	They should be taken away in water.
3.10.23	One should offer the Saṁnāyya on a mound of earth, with the middle leaf of the Palāśa tree, saying, "O Prajāpati, these are not yours, but mine."
3.10.24	If the earth and heaven are sinking, they should offer in the middle of the boundary.
3.10.25	If there is a fault on one side, they should proceed after avoiding it.
3.10.26	Or a cake at that place.
3.10.27	If there are faults on both sides, they should offer a rice-gruel with five potsherds to Indra and Agni.
3.10.28	They should proceed separately for them.
3.10.29	Some say only for Indra.
3.10.30	At the offering of calves, barley gruel to Vayu.
3.10.31	If the Agnihotra-fire has been set up, one should recite this verse over the flowing semen: "May the semen flowing be without poison. Agni is the Hotṛ, the earth is the Antarikṣa. Whatever has fallen from there, it does not reach Agni. Nirṛti is beyond that."
3.11.1	If one sits down while the Agnihotra cow is being milked, one should recite this verse: "From fear you sit down, from that make us safe. Protect all our cattle. Obeisance to Rudra, the nourisher."
3.11.2	Then she should be made to rise, saying, "The goddess Aditi has risen; she has placed life in the sacrificial garment. For Indra, Mitra, and Varuna, she has made a share."
3.11.3	Then, having milked into a vessel on her udder and mouth, he should make a brahmin drink it, who would eat it, for as long as he lives, or for a year.
3.11.4	He should give fodder to the cow being milked, saying, "May she be blessed with good fodder."
3.11.5	Having mixed blood with milk, one should offer it in the Garhapatya fire.
3.11.6	If it is broken or sprinkled, one should recite this mantra: "I send you to the ocean, may you go to your own place. May our heroes be unharmed, may the cows be in my care."
3.11.7	If the cow, when being milked, shakes while being let loose for the Agnihotra, then having touched that which has fallen, he should recite: "Whatever milk has flowed today onto the earth, whatever has flowed over the plants, whatever water, milk in the houses, milk in the cow, milk in the calves, may that be mine."
3.11.8	If there is anything left over, one should offer with that.
3.11.9	Or by another.
3.11.10	This is the milking, etc., till the bringing forward of the oblations.
3.11.11	"Thou art the oblation offered to Prajapati, the supporter of the universe," - here the touching of the oblations that have fallen down.
3.11.12	One should offer with the remaining (oblations).
3.11.13	Having again brought forward, with the remaining (offerings).
3.11.14	Ghee with the remaining (offering).
3.11.15	This is till the offering.
3.11.16	Having recited the Varuni mantra, one should offer with the Varuni mantra.
3.11.17	Fasting from the time of the other Homa.
3.11.18	And again Homa, says Gaṇagāri.
3.11.19	One should recite the verse "Agnihotra is equal to the arrow and the arrow-bearer" while reciting the name of the enemy.
3.11.20	One should say "The earth and heaven are flowing down" and take the ashes of the Ahavaniya fire to the end.
3.11.21	Like the Sāmnāyya, one should do it for the sake of fear.
3.11.22	When it rains, Mitra torments the people, saying so and so. This is the kindling of the Samit.
3.11.23	"Where do you know, O Lord of Plants?" This is the scattering of the northern oblation.
3.12.1	The time for Homa is at dusk.
3.12.2	The time is at dawn.
3.12.3	Having taken it, one should offer four spoonfuls of ghee.
3.12.4	If it is evening, then one should offer the Agnihotra with the mantra "Namaḥ svāhā" and if it is morning, then with the mantra "Prātar vaster namaḥ svāhā". Having prepared the Agnihotra, one should recite the mantras "Bhūr bhuvaḥ svar" and give a boon, then offer the oblation.
3.12.5	And the Iṣṭi is dedicated to Varuna.
3.12.6	Having offered the oblation in the morning, one should give a boon.
3.12.7	Having followed the Havirdhāna, he should again offer it here. Be peaceful, do not abandon me, this human son of mine.
3.12.8	Then the Iṣṭi, Mitra is the Sun.
3.12.9	He who with power goes to heaven, may that man be prosperous. When the wife has settled down, having restrained speech, he should sit near the blazing fires, eating the food of the day.
3.12.10	If there are two, one should offer the Agnihotra with milk.
3.12.11	When another is placed, one should offer a second.
3.12.12	The morning Iṣṭi.
3.12.13	Agni is the upholder of vows.
3.12.14	O Agni, thou art the upholder of vows, pure, O Agni, bring hither the gods. Come to our sacrifice and our oblation. Bearing the vows, the guardian of vows, the unerring, the worshipper, the immortal, the giver of good heroes, bestowing treasures, the kindly, the protector, O Agni, for life, O Jātavedas.
3.12.15	This is the weeping of distress.
3.12.16	If the Āhavanīya fire is not set up, a learned Brāhmaṇa should set it up with Darbha grass, and silver should be placed in front of the fire being carried.
3.12.17	When the sun has risen, four spoonfuls of ghee and silver should be carried in front of the silver.
3.12.18	Then one should offer this clarified butter, sitting facing west, with the formula, "Oṣā, may you enjoy with the banner, svāhā."
3.12.19	If the time is exceeded, the remaining (rites) are to be performed.
3.12.20	But here the fire is not to be followed.
3.12.21	If the Āhavanīya is being carried away, and the Garhapatya follows it, one should make it churned in its own place. If the other follows, one should follow it.
3.12.22	If there is no Kṣāma, one should churn with the ashes and the Arṇī, reciting, "From these sources was born the first, the knower of beings. He carries the oblation to the gods, knowing, through the Gāyatrī, the Tristubh, the Jagatī, and the Anushtubh."
3.12.23	Having churned and having taken up the Āhavanīya fire, he should stand by reciting, "O Agni, be the lord of prosperity, of wealth, of strength, of light, of offspring. You are the lord of prosperity. You are the self-lord. The two Utsa priests have praised you. They have placed you as the eater of food, as the lord of offspring."
3.12.24	Some people take it up from here only after bringing it back to the right.
3.12.25	Having placed the ashes together in the place of the Garhapatya, one should then take out the Ahavanīya facing east.
3.12.26	Then the Agnihotra is performed: Agni is the ascetic, the generator, the possessor of fire.
3.12.27	Come, O Agni, with thy heat to the people, with thy shining light, to this my praise. Come, O Agni with thy heat to people, O Agni, the purifier, the shining one, the one who is ready to act, the one who places oblations among the gods. The Iṣṭi is performed after the Prāghosa and Anugaha rites.
3.12.28	Agni is luminous, Varuna is
3.12.29	If all the stars were to rise at the same time, or if the sun were to rise or set, then one should perform the Agni-installation or the Re-installation.
3.12.30	When the stars have risen, one should perform the Charani-installation.
3.13.1	Then come the Agni-offerings.
3.13.2	In the case of transgression of a vow, to Vrata-pati.
3.13.3	In the case of the Agnihotra-fire being carried away by fire, to Agnivat.
3.13.4	In the case of the house being burnt down by Kshama, to Shuchi, in the case of contact with fire, to another fire.
3.13.5	If they are separated from each other, to Vitya.
3.13.6	To Garhapatya and Ahavaniya, for union.
3.13.7	To Gramya, for control.
3.13.8	To Vaidyuta, to Apasmata, to Vaishvantar, to Vimata, for eating food.
3.13.9	This is the rite to be performed when a skull is lost or not cleansed.
3.13.10	Or when it is announced.
3.13.11	The word "dead" is used for one who is still alive.
3.13.12	You are the guardian of the vows, O Agni. If we transgress the vows, Agni is kindled by Agni. For you are Agni, O Agni, by Agni. You, O Agni, protect us from the evil spirits. Agni has cried out, like a son of heaven. Your flames are blown by the wind from all sides. O Agni, human beings praise you. O Agni, come to our feast. He who offers Agni for the feast of the gods, for our prosperity, do not abandon us in this great wealth. O Agni, let us be united in the waters. What Agni has been born in heaven, Agni has become the most worthy priest. He has made the good feast for the gods. Today, if his wife or son should give birth, there is an offering to the Maruts.
3.13.13	The fire-god, Indra, the bestower, Vishnu, the destroyer, is placed in front of the sacrificial food, when the moon has risen.
3.13.14	"O Agni, give to the giver, to the one who is seeking, the wealth. O Vipra, may your goad be long. Your hands are auspicious, your hands are well-fashioned. Vashat to you, O Vishnu, I arrange. That is known as your name today. One should offer a full oblation to that and that deity, it is known."
3.13.15	If the oblations have been spilled, one should touch them, saying, "The sacrifice has gone to the people. May its blessing protect me. May prosperity increase with ghee. May the sacrifice release the lord of sacrifice from sin. To the lord of the earth, svāhā! To the lord of worlds, svāhā!" To the lord of beings, svāhā. "May the sacrifice release the sacrifice from sin. May the sacrifice be released from sin. May it be released from sin." The drop has spilled from the sacrifice, from the praise, from the offering, from the offering-praise.
