1.1.1	We shall explain the sacrifice.
2.22.18	Having washed the vessel and filled it, he says, "May the directions be pleased" and directs it towards the east.
2.22.19	Having filled the other vessel, he says, "May I be pleased" and directs it towards himself.
2.22.20	The portion for Brahma is removed, and one does not eat before the meal is established.
2.22.21	"O Brahman, you are Brahman. You are called Brahman. Do not injure me. May I be auspicious to you. The Anvāhārya rice is placed near the fire. He touches it with the words, 'You are the share of Prajapati.'
2.22.22	When it is said, "O Brahman, we are about to depart," the god Savitar says this to you. Do you also bestow and offer. Brihaspati is the Brahman. Protect the sacrifice, protect the lord of sacrifice, protect me. Omstithi. At the Anuyaja Samidhi.
2.22.23	Earth has gone to earth, the mother has gone to the mother. May we prosper with sons and cattle. He who hates us, let him be divided. Whatever made of clay is broken at the sacrifice, one should recite this mantra over it.
2.22.24	Some recite this for all (kinds of breaking).
2.22.25	Having sipped the Brahma portion,
2.22.26	"O Agni, the all-knowing, the invincible, the inner, the ancient, sitting here, pressing, releasing the pressing, release, bestow wealth on us, O all-knowing one. Whatever good there is, bestow it on us. May we be prosperous. Unite us with good will and prosperity." Having placed the kindling wood, having offered, and having sat down,
2.22.27	As he goes out in the same way.
2.22.28	Thus is prescribed the Brahmahood of the animals bound for sacrifice.
3.1.1	The Vedic words are preserved by the rites.
3.1.2	The Vedic sounds are remembered by the Smritis.
3.1.3	Prosperity comes from rites, no ill effects from non-rites, but for the uncertain ones.
3.1.4	Those who are blamed for not doing their duties, are the fixed ones.
3.1.5	The view of the good is that one should have regard for the continuity of progeny.
3.1.6	Salutation is to be offered at the time of receiving guests and honouring the preceptor.
3.1.7	The study of the Vedas by the Brahmanas, Rajanyas and the Vaishyas is fixed because it is done by them.
3.1.8	The sacrifices prescribed for them are those in which the performance of the entire sacrifice is not prohibited.
3.1.9	Just as the presence of the requisite substance and the completeness of the body are not prohibited.
3.1.10	And those for whom the mantras prescribing the sacrifices are heard, such as "He chooses three," "He chooses according to the sage," "He chooses as prescribed by the sage," it is understood.
3.1.11	The Brahman should offer the Agnihotra with the Gāyatrī metre, the Rajanya with the Tristubh metre and the Vaishya with the Jagatī metre.
3.1.12	The Agnihotra and the Darsha-Pūrnamāsa are prescribed for them.
3.1.13	The Soma sacrifice is prescribed for the Brahman.
3.1.14	The Agnihotram and the Darsha Pūrnamāsa should be offered after the installation of the fire.
3.1.15	The Agnihotrā and the Darsha Purnamāsa should also be offered by the Niṣāda and the Rathākara after the installation of fire.
3.1.16	So also by the Jīvapatī.
3.1.17	The others would be regulated by the context.
3.1.18	In the absence of a permanent substance, a substitute is to be used on the basis of similarity.
3.1.19	When the meaning is doubtful, similarity of substance is to be used.
3.1.20	When there is a conflict of meanings, similarity of meaning is to be used,
3.1.21	For example, when there is no ghee in the Yupañjana ritual, oil is used.
3.1.22	A substitute is used when it is turned away from what is prohibited.
3.1.23	For the prohibition is heard without any distinction.
3.1.24	In the case of an option, the characteristic of activity is to be followed.
3.1.25	In the absence of the whole, a substitute is to be used.
3.1.26	In the case of a deviation from the prescribed quantity, it should be completed with that.
3.1.27	In the presence of a substance, a substitute is used, and in the case of a violation of the injunction, there is expiation.
3.1.28	There is no substitute for the master, wife, son, country, time, fire, deity, action, or sound.
3.2.1	The one who has grown on the embryo of the Sami, the Ashvattha, for him who is about to kindle the fires, I bring thee with the Brahman and the sacrificial banners. He takes out the kindling wood from the Ashvattha which has grown on the Sami embryo.
3.2.2	Or he may take it out from the Ashvatha itself. This is the Sami, and its embryo is known as the Ashvattha.
3.2.3	I take the Agni-kindling wood, the body of Agni, born from the horse, the carrier of oblations, the body of sacrifice, from the Ashvattha tree, the womb of peace, for Agni, the begetter. He takes it with this verse. He recites over the kindling wood thus taken, "May he bestow life on me, may the sacrificer bestow life."
3.2.4	The asterisms for the Agnihotra are Krittika, Rohini, Mrigashira, Punarvasu, the two Phalguni, Hasta, Chitra, the two Vishakha, Anuradha, the two Shravana, and the two Uttaraphalguni. The asterisms for a Brahmana are Krittika and the two Uttaraphalguni. For a Kshatriya they are Chitra and the two Phalguna. For others they are the remaining asterisms.
3.2.5	All the asterisms are auspicious.
3.2.6	One who desires to be the foremost and most brilliant should kindle the fire in the Krittika constellation.
3.2.7	One who desires that his fire should burn his house should do so.
3.2.8	One who wishes to grow all crops should kindle the fire during the Rohini constellation.
3.2.9	One should kindle the fire when the moon is in the Aries constellation if one wishes to be prosperous.
3.2.10	He who was good before becomes worse. He is again in the two Phalguni stars.
3.2.11	He who desires, "May my progeny be generous," should offer in the two Phālguni stars.
3.2.12	"May I be fortunate," he should offer in the northern stars.
3.2.13	Some say the opposite.
3.2.14	In Hasta, he who desires, "Let me be given,"
3.2.15	In Citra, he who has an enemy.
3.2.16	One who desires offspring should perform the rite in the Vishakha asterism.
3.2.17	One who desires prosperity should perform the rite on Anuradha.
3.2.18	One who seeks nourishment should perform the rite at Shroona.
3.2.19	One who wishes for brahminical glory should perform the rite under Pushya.
3.2.20	Or in the asterism of the Sun.
3.2.21	Now, one should perform the rite when one has faith.
3.3.1	Spring is the time for Brahmins to perform the rite.
3.3.2	Summer and autumn are the times for Kshatriyas.
3.3.3	The rainy season belongs to the Rathakara.
3.3.4	The autumn season belongs to the Vaishya.
3.3.5	The winter season belongs to all.
3.3.6	On the new moon day or the full moon day or in the waxing fortnight.
3.3.7	On an auspicious constellation.
3.3.8	Where the three converge - the season, the constellation, and the festival, that is prosperous.
3.3.9	The season and the constellation are stronger than the festival.
3.3.10	When Soma is to be pressed, he should not look at the stars. So says one view.
3.3.11	One who is going to perform the Agnihotra should place the fires in the eastern or northern direction, on a sloping ground towards the east, in a place for performing sacrifices.
3.3.12	One who has taken up the life of a wandering ascetic should live in houses.
3.3.13	The house should have a northern beam.
3.3.14	To the east of that, he places the middle branch, the Brahmau-danika, on the tree-shadowed sun, from the worship of the sun.
3.3.15	At night, he offers Brahmau-dan, cooked in four pots.
3.3.16	On a red skin or on a mat.
3.3.17	I pour out what is dear to Brahman, to the out-breath, to the in-breath, to Brahman, to Brahman, the Vyāna-breath. The fourth (verse).
3.3.18	Having carried (the rice) he cooks the rice-gruel in milk.
3.3.19	In four vessels of water.
3.3.20	He does not knead it.
3.3.21	He does no sprinkling.
3.3.22	Having melted and poured over, he takes it out.
3.3.23	"He offers with the verse, "To the wise, to the poet, to the worthy, to the bull, to the strong, from where there is fear, may that be our safety. I offer to the gods who are to be worshipped." He offers with this verse.
3.3.24	He recites the mantra.
3.3.25	Having divided it into four parts, he pours plenty of ghee over it.
3.3.26	He brings the remaining ghee in a pot.
3.3.27	And he offers to the four Rṣis, as if not cutting off (the connection with them).
3.3.28	At the Proṣṭhapada sacrifice.
3.3.29	The one remaining in the pot is moist and with sprouts.
3.4.1	He anoints three kindling-sticks of the auspicious fig-tree, the size of a span, which are either made of Stibhika wood or of Aṣṭibhika wood.
3.4.2	The Brihatis, collected from Citriyas and Asvatthas, are prepared for the body, they are established by Prajapati, measured by the mouth of sacrifice, three, with three, in pairs, for procreation. Having recited this,
3.4.3	he places the Brahmau danika.
3.4.4	May your gifts, O Agni, the most excellent, the most desirable, the most divine, the most agreeable, the most worthy of sacrifice, the most worthy to be praised, the most worthy for the sacrifice, the most desirable to be praised, come to us. O Agni, may your light shine forth from the ghee, as you are offered, as you are praised, as you are worshipped, as you are adored, as you are invoked, as you are called upon, as you are summoned, as you are invited, as you are approached, as you are honoured, as you are gratified, as you are satisfied, as you are pleased, as you are delighted, as you are enjoyed, as you are desired, as you are loved, as you are sought, as you are longed for, as you are wished for, as you shine forth, as you are the most excellent, as you are most desirable, as you are divine, as you are agreeable, as you are worthy of sacrifice, as you are praiseworthy, as you are suitable for sacrifice, as you desire to be praised, as you come to us, as you are our friend, as you are ours, as you are near, as you are present, as you are in front, as you are behind, as you are on the right, as you are to the left, as you are above, as you are below, as you are all around, as you are everywhere, as you are Agni, as you are Jātavedas, as you are Prajāpati, as you are Indra, as you are Viṣṇu, as you are Rudra, as you are Bha
